time,"I(L1|XDUT)"
0.000000e+00,0.000000e+00
1.000000e-12,1.845178e-06
2.000000e-12,3.924716e-06
3.000000e-12,6.663437e-06
4.000000e-12,9.635767e-06
5.000000e-12,1.213691e-05
6.000000e-12,1.360609e-05
7.000000e-12,1.423488e-05
8.000000e-12,1.422947e-05
9.000000e-12,1.415350e-05
1.000000e-11,1.442413e-05
1.100000e-11,1.415728e-05
1.200000e-11,1.410965e-05
1.300000e-11,1.423050e-05
1.400000e-11,1.401866e-05
1.500000e-11,1.405858e-05
1.600000e-11,1.404820e-05
1.700000e-11,1.396724e-05
1.800000e-11,1.397953e-05
1.900000e-11,1.395181e-05
2.000000e-11,1.392649e-05
2.100000e-11,1.391383e-05
2.200000e-11,1.390205e-05
2.300000e-11,1.388445e-05
2.400000e-11,1.387379e-05
2.500000e-11,1.386608e-05
2.600000e-11,1.385302e-05
2.700000e-11,1.384684e-05
2.800000e-11,1.383906e-05
2.900000e-11,1.383173e-05
3.000000e-11,1.382628e-05
3.100000e-11,1.382064e-05
3.200000e-11,1.381599e-05
3.300000e-11,1.381139e-05
3.400000e-11,1.380784e-05
3.500000e-11,1.380418e-05
3.600000e-11,1.380103e-05
3.700000e-11,1.379844e-05
3.800000e-11,1.379574e-05
3.900000e-11,1.379362e-05
4.000000e-11,1.379159e-05
4.100000e-11,1.378976e-05
4.200000e-11,1.378819e-05
4.300000e-11,1.378672e-05
4.400000e-11,1.378544e-05
4.500000e-11,1.378427e-05
4.600000e-11,1.378324e-05
4.700000e-11,1.378231e-05
4.800000e-11,1.378147e-05
4.900000e-11,1.378073e-05
5.000000e-11,1.378005e-05
5.100000e-11,1.377946e-05
5.200000e-11,1.377892e-05
5.300000e-11,1.377844e-05
5.400000e-11,1.377801e-05
5.500000e-11,1.377762e-05
5.600000e-11,1.377727e-05
5.700000e-11,1.377696e-05
5.800000e-11,1.377668e-05
5.900000e-11,1.377643e-05
6.000000e-11,1.377621e-05
6.100000e-11,1.377601e-05
6.200000e-11,1.377583e-05
6.300000e-11,1.377567e-05
6.400000e-11,1.377552e-05
6.500000e-11,1.377539e-05
6.600000e-11,1.377528e-05
6.700000e-11,1.377517e-05
6.800000e-11,1.377508e-05
6.900000e-11,1.377500e-05
7.000000e-11,1.377492e-05
7.100000e-11,1.377486e-05
7.200000e-11,1.377480e-05
7.300000e-11,1.377474e-05
7.400000e-11,1.377469e-05
7.500000e-11,1.377465e-05
7.600000e-11,1.377461e-05
7.700000e-11,1.377458e-05
7.800000e-11,1.377455e-05
7.900000e-11,1.377452e-05
8.000000e-11,1.377449e-05
8.100000e-11,1.377447e-05
8.200000e-11,1.377445e-05
8.300000e-11,1.377443e-05
8.400000e-11,1.377442e-05
8.500000e-11,1.377440e-05
8.600000e-11,1.377439e-05
8.700000e-11,1.377438e-05
8.800000e-11,1.377437e-05
8.900000e-11,1.377436e-05
9.000000e-11,1.377435e-05
9.100000e-11,1.377434e-05
9.200000e-11,1.377434e-05
9.300000e-11,1.377433e-05
9.400000e-11,1.377432e-05
9.500000e-11,1.377432e-05
9.600000e-11,1.377432e-05
9.700000e-11,1.377431e-05
9.800000e-11,1.377431e-05
9.900000e-11,1.377430e-05
1.000000e-10,1.377430e-05
1.010000e-10,1.380896e-05
1.020000e-10,1.402526e-05
1.030000e-10,1.451964e-05
1.040000e-10,1.534405e-05
1.050000e-10,1.688892e-05
1.060000e-10,1.917525e-05
1.070000e-10,2.281991e-05
1.080000e-10,3.134541e-05
1.090000e-10,5.250256e-05
1.100000e-10,9.529052e-05
1.110000e-10,1.728767e-04
1.120000e-10,1.514480e-04
1.130000e-10,1.647487e-04
1.140000e-10,1.795779e-04
1.150000e-10,1.520271e-04
1.160000e-10,1.708607e-04
1.170000e-10,1.672749e-04
1.180000e-10,1.595919e-04
1.190000e-10,1.644723e-04
1.200000e-10,1.622195e-04
1.210000e-10,1.614204e-04
1.220000e-10,1.596476e-04
1.230000e-10,1.601361e-04
1.240000e-10,1.595291e-04
1.250000e-10,1.576318e-04
1.260000e-10,1.580631e-04
1.270000e-10,1.572801e-04
1.280000e-10,1.563387e-04
1.290000e-10,1.560402e-04
1.300000e-10,1.554844e-04
1.310000e-10,1.549312e-04
1.320000e-10,1.543594e-04
1.330000e-10,1.539533e-04
1.340000e-10,1.534772e-04
1.350000e-10,1.529382e-04
1.360000e-10,1.525442e-04
1.370000e-10,1.521028e-04
1.380000e-10,1.516349e-04
1.390000e-10,1.512276e-04
1.400000e-10,1.508152e-04
1.410000e-10,1.503873e-04
1.420000e-10,1.499808e-04
1.430000e-10,1.495812e-04
1.440000e-10,1.491721e-04
1.450000e-10,1.487694e-04
1.460000e-10,1.483701e-04
1.470000e-10,1.479659e-04
1.480000e-10,1.475594e-04
1.490000e-10,1.471515e-04
1.500000e-10,1.467383e-04
1.510000e-10,1.463168e-04
1.520000e-10,1.458890e-04
1.530000e-10,1.454513e-04
1.540000e-10,1.450003e-04
1.550000e-10,1.445359e-04
1.560000e-10,1.440542e-04
1.570000e-10,1.435517e-04
1.580000e-10,1.430253e-04
1.590000e-10,1.424701e-04
1.600000e-10,1.418806e-04
1.610000e-10,1.412500e-04
1.620000e-10,1.405699e-04
1.630000e-10,1.398292e-04
1.640000e-10,1.390138e-04
1.650000e-10,1.381053e-04
1.660000e-10,1.370778e-04
1.670000e-10,1.358960e-04
1.680000e-10,1.345082e-04
1.690000e-10,1.328370e-04
1.700000e-10,1.307607e-04
1.710000e-10,1.280772e-04
1.720000e-10,1.244293e-04
1.730000e-10,1.191410e-04
1.740000e-10,1.108597e-04
1.750000e-10,9.698630e-05
1.760000e-10,7.480638e-05
1.770000e-10,5.017749e-05
1.780000e-10,3.459085e-05
1.790000e-10,3.020206e-05
1.800000e-10,3.519758e-05
1.810000e-10,4.053895e-05
1.820000e-10,3.851442e-05
1.830000e-10,3.493534e-05
1.840000e-10,3.330601e-05
1.850000e-10,3.191478e-05
1.860000e-10,3.001502e-05
1.870000e-10,2.832024e-05
1.880000e-10,2.696854e-05
1.890000e-10,2.563704e-05
1.900000e-10,2.440606e-05
1.910000e-10,2.331724e-05
1.920000e-10,2.235561e-05
1.930000e-10,2.145798e-05
1.940000e-10,2.065458e-05
1.950000e-10,1.995497e-05
1.960000e-10,1.930142e-05
1.970000e-10,1.872622e-05
1.980000e-10,1.821318e-05
1.990000e-10,1.774552e-05
2.000000e-10,1.733154e-05
2.010000e-10,1.695939e-05
2.020000e-10,1.662559e-05
2.030000e-10,1.632658e-05
2.040000e-10,1.605958e-05
2.050000e-10,1.581980e-05
2.060000e-10,1.560507e-05
2.070000e-10,1.541352e-05
2.080000e-10,1.524119e-05
2.090000e-10,1.508744e-05
2.100000e-10,1.494972e-05
2.110000e-10,1.482626e-05
2.120000e-10,1.471597e-05
2.130000e-10,1.461709e-05
2.140000e-10,1.452867e-05
2.150000e-10,1.444949e-05
2.160000e-10,1.437862e-05
2.170000e-10,1.431520e-05
2.180000e-10,1.425842e-05
2.190000e-10,1.420762e-05
2.200000e-10,1.416212e-05
2.210000e-10,1.412142e-05
2.220000e-10,1.408499e-05
2.230000e-10,1.405237e-05
2.240000e-10,1.402319e-05
2.250000e-10,1.399706e-05
2.260000e-10,1.397368e-05
2.270000e-10,1.395275e-05
2.280000e-10,1.393402e-05
2.290000e-10,1.391725e-05
2.300000e-10,1.390224e-05
2.310000e-10,1.388881e-05
2.320000e-10,1.387679e-05
2.330000e-10,1.386603e-05
2.340000e-10,1.385640e-05
2.350000e-10,1.384778e-05
2.360000e-10,1.384007e-05
2.370000e-10,1.383316e-05
2.380000e-10,1.382698e-05
2.390000e-10,1.382145e-05
2.400000e-10,1.381650e-05
2.410000e-10,1.381207e-05
2.420000e-10,1.380811e-05
2.430000e-10,1.380456e-05
2.440000e-10,1.380138e-05
2.450000e-10,1.379853e-05
2.460000e-10,1.379599e-05
2.470000e-10,1.379371e-05
2.480000e-10,1.379167e-05
2.490000e-10,1.378985e-05
